id,language_id,en,ru,accent,level,frequency_rank,rarity,register,ipa_uk,ipa_us,example,example_ru
1547,1,flame,пламя,both,A2,6888,редкое,разговорная,/flame/,/flame/,This is a flame.,Это пламя.
1548,1,dorsal,спинной,both,A2,15000,очень редкое,официальная,/dorsal/,/dorsal/,It is dorsal.,Это спинной.
1549,1,capsule,капсулы,both,A2,15000,очень редкое,разговорная,/capsule/,/capsule/,This is a capsule.,Это капсулы.
1550,1,impress,впечатление,both,A2,15000,очень редкое,разговорная,/impress/,/impress/,This is a impress.,Это впечатление.
1551,1,guilty,виновным,both,A2,5862,редкое,разговорная,/guilty/,/guilty/,It is guilty.,Это виновным.
1552,1,delight,восторг,both,A2,9227,очень редкое,разговорная,/delight/,/delight/,This is a delight.,Это восторг.
1553,1,best,лучшие,both,A2,151,не редкое,разговорная,/best/,/best/,This is a best.,Это лучшие.
1554,1,stranger,незнакомец,both,A2,9255,очень редкое,разговорная,/stranger/,/stranger/,This is a stranger.,Это незнакомец.
1555,1,nobility,дворянство,both,A2,15000,очень редкое,официальная,/nobility/,/nobility/,It is nobility.,Это дворянство.
1556,1,possess,обладают,both,A2,9428,очень редкое,разговорная,/possess/,/possess/,This is a possess.,Это обладают.
1557,1,duck,утка,both,A2,7036,редкое,разговорная,/duck/,/duck/,This is a duck.,Это утка.
1558,1,conception,концепция,both,A2,15000,очень редкое,официальная,/conception/,/conception/,This is a conception.,Это концепция.
1559,1,electricity,электричество,both,A2,4434,редкое,официальная,/electricity/,/electricity/,It is electricity.,Это электричество.
1560,1,uncertain,неопределенным,both,A2,15000,очень редкое,официальная,/uncertain/,/uncertain/,This is a uncertain.,Это неопределенным.
1561,1,affecting,затрагивая,both,A2,6930,редкое,официальная,/affecting/,/affecting/,I affecting every day.,Я затрагивая каждый день.
1562,1,rational,рациональное,both,A2,7953,редкое,официальная,/rational/,/rational/,It is rational.,Это рациональное.
1563,1,clothes,одежда,both,A2,2864,не редкое,разговорная,/clothes/,/clothes/,This is a clothes.,Это одежда.
1564,1,also,также,both,A2,74,не редкое,разговорная,/also/,/also/,This is a also.,Это также.
1565,1,wonder,интересно,both,A2,3311,редкое,разговорная,/wonder/,/wonder/,This is a wonder.,Это интересно.
1566,1,summer,лето,both,A2,1197,не редкое,разговорная,/summer/,/summer/,This is a summer.,Это лето.
1567,1,involve,привлекать,both,A2,5358,редкое,разговорная,/involve/,/involve/,This is a involve.,Это привлекать.
1568,1,request,запрос,both,A2,626,не редкое,разговорная,/request/,/request/,This is a request.,Это запрос.
1569,1,reaction,реакция,both,A2,3917,редкое,официальная,/reaction/,/reaction/,This is a reaction.,Это реакция.
1570,1,envelop,обволакивают,both,A2,15000,очень редкое,разговорная,/envelop/,/envelop/,This is a envelop.,Это обволакивают.
1571,1,breach,нарушение,both,A2,8894,очень редкое,разговорная,/breach/,/breach/,This is a breach.,Это нарушение.
1572,1,excellent,отличное,both,A2,1348,не редкое,разговорная,/excellent/,/excellent/,This is a excellent.,Это отличное.
1573,1,obstruct,помешать,both,A2,15000,очень редкое,разговорная,/obstruct/,/obstruct/,This is a obstruct.,Это помешать.
1574,1,atmosphere,атмосфера,both,A2,4567,редкое,официальная,/atmosphere/,/atmosphere/,This is a atmosphere.,Это атмосфера.
1575,1,mantle,мантии,both,A2,15000,очень редкое,разговорная,/mantle/,/mantle/,This is a mantle.,Это мантии.
1576,1,remember,помню,both,A2,975,не редкое,разговорная,/remember/,/remember/,This is a remember.,Это помню.
1577,1,again,снова,both,A2,514,не редкое,разговорная,/again/,/again/,This is a again.,Это снова.
1578,1,receiver,приемник,both,A2,4386,редкое,разговорная,/receiver/,/receiver/,This is a receiver.,Это приемник.
1579,1,consonant,созвучно,both,A2,15000,очень редкое,официальная,/consonant/,/consonant/,This is a consonant.,Это созвучно.
1580,1,blank,пустой,both,A2,3918,редкое,разговорная,/blank/,/blank/,This is a blank.,Это пустой.
1581,1,devoted,посвятил,both,A2,7143,редкое,разговорная,/devoted/,/devoted/,I devoted every day.,Я посвятил каждый день.
1582,1,blast,взрыв,both,A2,6402,редкое,разговорная,/blast/,/blast/,This is a blast.,Это взрыв.
1583,1,nice,приятно,both,A2,1153,не редкое,разговорная,/nice/,/nice/,This is a nice.,Это приятно.
1584,1,improper,неправильное,both,A2,15000,очень редкое,разговорная,/improper/,/improper/,This is a improper.,Это неправильное.
1585,1,excuse,извините,both,A2,8456,очень редкое,разговорная,/excuse/,/excuse/,This is a excuse.,Это извините.
1586,1,intention,намерение,both,A2,7204,редкое,официальная,/intention/,/intention/,This is a intention.,Это намерение.
1587,1,embrace,объятия,both,A2,15000,очень редкое,разговорная,/embrace/,/embrace/,This is a embrace.,Это объятия.
1588,1,agent,агент,both,A2,1434,не редкое,разговорная,/agent/,/agent/,This is a agent.,Это агент.
1589,1,limb,лимб,both,A2,15000,очень редкое,разговорная,/limb/,/limb/,This is a limb.,Это лимб.
1590,1,excellence,совершенство,both,A2,4673,редкое,официальная,/excellence/,/excellence/,This is a excellence.,Это совершенство.
1591,1,injury,травмы,both,A2,2599,не редкое,разговорная,/injury/,/injury/,It is injury.,Это травмы.
1592,1,faithful,верный,both,A2,15000,очень редкое,разговорная,/faithful/,/faithful/,It is faithful.,Это верный.
1593,1,protect,защиты,both,A2,2139,не редкое,разговорная,/protect/,/protect/,This is a protect.,Это защиты.
1594,1,chiefly,в основном,both,A2,15000,очень редкое,разговорная,/chiefly/,/chiefly/,Please do it chiefly.,"Пожалуйста, сделай это в основном."
1595,1,production,производство,both,A2,880,не редкое,официальная,/production/,/production/,This is a production.,Это производство.
1596,1,pastoral,пастырское,both,A2,15000,очень редкое,официальная,/pastoral/,/pastoral/,It is pastoral.,Это пастырское.
1597,1,isomeric,изомерных,both,A2,15000,очень редкое,разговорная,/isomeric/,/isomeric/,It is isomeric.,Это изомерных.
1598,1,trifling,плевое,both,A2,15000,очень редкое,разговорная,/trifling/,/trifling/,I trifling every day.,Я плевое каждый день.
1599,1,sentiment,настроения,both,A2,15000,очень редкое,официальная,/sentiment/,/sentiment/,This is a sentiment.,Это настроения.
1600,1,appendix,приложение,both,A2,3236,редкое,разговорная,/appendix/,/appendix/,This is a appendix.,Это приложение.
1601,1,temporary,временное,both,A2,3572,редкое,официальная,/temporary/,/temporary/,It is temporary.,Это временное.
1602,1,test,тест,both,A2,501,не редкое,разговорная,/test/,/test/,This is a test.,Это тест.
1603,1,drill,сверла,both,A2,7056,редкое,разговорная,/drill/,/drill/,This is a drill.,Это сверла.
1604,1,burst,взрыв,both,A2,9760,очень редкое,разговорная,/burst/,/burst/,This is a burst.,Это взрыв.
1605,1,temporal,временные,both,A2,9652,очень редкое,официальная,/temporal/,/temporal/,It is temporal.,Это временные.
1606,1,beating,избиение,both,A2,2827,не редкое,разговорная,/beating/,/beating/,I beating every day.,Я избиение каждый день.
1607,1,rolling,прокатки,both,A2,4490,редкое,разговорная,/rolling/,/rolling/,I rolling every day.,Я прокатки каждый день.
1608,1,orderly,дневальный,both,A2,15000,очень редкое,разговорная,/orderly/,/orderly/,Please do it orderly.,"Пожалуйста, сделай это дневальный."
1609,1,sitting,сидит,both,A2,3855,редкое,разговорная,/sitting/,/sitting/,I sitting every day.,Я сидит каждый день.
1610,1,tract,тракта,both,A2,8931,очень редкое,разговорная,/tract/,/tract/,This is a tract.,Это тракта.
1611,1,send,отправить,both,A2,232,не редкое,разговорная,/send/,/send/,This is a send.,Это отправить.
1612,1,neck,шея,both,A2,4050,редкое,разговорная,/neck/,/neck/,This is a neck.,Это шея.
1613,1,author,Автор,both,A2,419,не редкое,разговорная,/author/,/author/,This is a author.,Это Автор.
1614,1,strict,строгий,both,A2,7052,редкое,разговорная,/strict/,/strict/,This is a strict.,Это строгий.
1615,1,less,меньше,both,A2,534,не редкое,разговорная,/less/,/less/,It is less.,Это меньше.
1616,1,benefice,бенефис,both,A2,15000,очень редкое,разговорная,/benefice/,/benefice/,This is a benefice.,Это бенефис.
1617,1,away,отсюда,both,A2,696,не редкое,разговорная,/away/,/away/,It is away.,Это отсюда.
1618,1,enterprise,предприятия,both,A2,1452,не редкое,разговорная,/enterprise/,/enterprise/,This is a enterprise.,Это предприятия.
1619,1,overflow,переполнение,both,A2,15000,очень редкое,разговорная,/overflow/,/overflow/,This is a overflow.,Это переполнение.
1620,1,testimony,показания,both,A2,6167,редкое,официальная,/testimony/,/testimony/,It is testimony.,Это показания.
1621,1,join,присоединяйтесь,both,A2,438,не редкое,разговорная,/join/,/join/,This is a join.,Это присоединяйтесь.
1622,1,excitement,волнение,both,A2,9612,очень редкое,официальная,/excitement/,/excitement/,This is a excitement.,Это волнение.
1623,1,stable,стабильный,both,A2,3905,редкое,разговорная,/stable/,/stable/,It is stable.,Это стабильный.
1624,1,cannon,Кэннон,both,A2,9485,очень редкое,разговорная,/cannon/,/cannon/,This is a cannon.,Это Кэннон.
1625,1,dash,черточки,both,A2,8486,очень редкое,разговорная,/dash/,/dash/,This is a dash.,Это черточки.
1626,1,idle,ожидания,both,A2,8906,очень редкое,разговорная,/idle/,/idle/,This is a idle.,Это ожидания.
1627,1,luminous,светящиеся,both,A2,15000,очень редкое,официальная,/luminous/,/luminous/,It is luminous.,Это светящиеся.
1628,1,originally,первоначально,both,A2,2721,не редкое,разговорная,/originally/,/originally/,Please do it originally.,"Пожалуйста, сделай это первоначально."
1629,1,doctor,врач,both,A2,2019,не редкое,разговорная,/doctor/,/doctor/,This is a doctor.,Это врач.
1630,1,resolution,разрешение,both,A2,1480,не редкое,официальная,/resolution/,/resolution/,This is a resolution.,Это разрешение.
1631,1,appoint,назначить,both,A2,15000,очень редкое,разговорная,/appoint/,/appoint/,This is a appoint.,Это назначить.
1632,1,crystal,кристалл,both,A2,2694,не редкое,официальная,/crystal/,/crystal/,It is crystal.,Это кристалл.
1633,1,beauty,красота,both,A2,914,не редкое,разговорная,/beauty/,/beauty/,It is beauty.,Это красота.
1634,1,assurance,гарантии,both,A2,5373,редкое,официальная,/assurance/,/assurance/,This is a assurance.,Это гарантии.
1635,1,shake,встряхнуть,both,A2,8050,очень редкое,разговорная,/shake/,/shake/,This is a shake.,Это встряхнуть.
1636,1,eastern,Восточной,both,A2,2082,не редкое,разговорная,/eastern/,/eastern/,This is a eastern.,Это Восточной.
1637,1,torture,пытки,both,A2,5279,редкое,официальная,/torture/,/torture/,This is a torture.,Это пытки.
1638,1,damage,повреждения,both,A2,2246,не редкое,разговорная,/damage/,/damage/,This is a damage.,Это повреждения.
1639,1,shock,шок,both,A2,4553,редкое,разговорная,/shock/,/shock/,This is a shock.,Это шок.
1640,1,morbid,болезненное,both,A2,15000,очень редкое,разговорная,/morbid/,/morbid/,This is a morbid.,Это болезненное.
1641,1,rounded,округлые,both,A2,1304,не редкое,разговорная,/rounded/,/rounded/,I rounded every day.,Я округлые каждый день.
1642,1,aside,в сторону,both,A2,5422,редкое,разговорная,/aside/,/aside/,This is a aside.,Это в сторону.
1643,1,vigorous,энергичные,both,A2,15000,очень редкое,официальная,/vigorous/,/vigorous/,It is vigorous.,Это энергичные.
1644,1,ascertain,установить,both,A2,15000,очень редкое,официальная,/ascertain/,/ascertain/,This is a ascertain.,Это установить.
1645,1,window,окна,both,A2,774,не редкое,разговорная,/window/,/window/,This is a window.,Это окна.
1646,1,read,читать,both,A2,180,не редкое,разговорная,/read/,/read/,I read every day.,Я читать каждый день.
1647,1,designate,назначить,both,A2,15000,очень редкое,официальная,/designate/,/designate/,This is a designate.,Это назначить.
1648,1,effort,усилия,both,A2,1977,не редкое,разговорная,/effort/,/effort/,This is a effort.,Это усилия.
1649,1,repair,ремонт,both,A2,1656,не редкое,разговорная,/repair/,/repair/,This is a repair.,Это ремонт.
1650,1,compare,сравнить,both,A2,405,не редкое,разговорная,/compare/,/compare/,This is a compare.,Это сравнить.
1651,1,binding,привязка,both,A2,2414,не редкое,разговорная,/binding/,/binding/,I binding every day.,Я привязка каждый день.
1652,1,boat,лодка,both,A2,2339,не редкое,разговорная,/boat/,/boat/,This is a boat.,Это лодка.
1653,1,fever,лихорадка,both,A2,6853,редкое,разговорная,/fever/,/fever/,This is a fever.,Это лихорадка.
1654,1,impregnate,пропитки,both,A2,15000,очень редкое,официальная,/impregnate/,/impregnate/,This is a impregnate.,Это пропитки.
1655,1,machinery,машин,both,A2,5037,редкое,официальная,/machinery/,/machinery/,It is machinery.,Это машин.
1656,1,moment,момент,both,A2,2238,не редкое,официальная,/moment/,/moment/,This is a moment.,Это момент.
1657,1,keeper,хранитель,both,A2,15000,очень редкое,разговорная,/keeper/,/keeper/,This is a keeper.,Это хранитель.
1658,1,pungent,острый,both,A2,15000,очень редкое,разговорная,/pungent/,/pungent/,This is a pungent.,Это острый.
1659,1,whistle,свисток,both,A2,15000,очень редкое,разговорная,/whistle/,/whistle/,This is a whistle.,Это свисток.
1660,1,penetrate,проникнуть,both,A2,15000,очень редкое,официальная,/penetrate/,/penetrate/,This is a penetrate.,Это проникнуть.
1661,1,finish,отделка,both,A2,2652,не редкое,разговорная,/finish/,/finish/,It is finish.,Это отделка.
1662,1,having,имея,both,A2,725,не редкое,разговорная,/having/,/having/,I having every day.,Я имея каждый день.
1663,1,elegant,элегантный,both,A2,6043,редкое,разговорная,/elegant/,/elegant/,This is a elegant.,Это элегантный.
1664,1,irritate,раздражают,both,A2,15000,очень редкое,разговорная,/irritate/,/irritate/,This is a irritate.,Это раздражают.
1665,1,fillet,филе,both,A2,15000,очень редкое,разговорная,/fillet/,/fillet/,This is a fillet.,Это филе.
1666,1,cluster,кластер,both,A2,4595,редкое,разговорная,/cluster/,/cluster/,This is a cluster.,Это кластер.
1667,1,pregnant,беременных,both,A2,3656,редкое,разговорная,/pregnant/,/pregnant/,This is a pregnant.,Это беременных.
1668,1,winter,зима,both,A2,1596,не редкое,разговорная,/winter/,/winter/,This is a winter.,Это зима.
1669,1,gross,брутто,both,A2,4207,редкое,разговорная,/gross/,/gross/,This is a gross.,Это брутто.
1670,1,german,немецкий,both,A2,1526,не редкое,разговорная,/german/,/german/,This is a german.,Это немецкий.
1671,1,ferment,забродил,both,A2,15000,очень редкое,официальная,/ferment/,/ferment/,This is a ferment.,Это забродил.
1672,1,signal,сигнал,both,A2,2362,не редкое,официальная,/signal/,/signal/,It is signal.,Это сигнал.
1673,1,rude,хамить,both,A2,15000,очень редкое,разговорная,/rude/,/rude/,This is a rude.,Это хамить.
1674,1,offering,предлагая,both,A2,2292,не редкое,разговорная,/offering/,/offering/,I offering every day.,Я предлагая каждый день.
1675,1,dust,пыль,both,A2,4518,редкое,разговорная,/dust/,/dust/,This is a dust.,Это пыль.
1676,1,angular,угловой,both,A2,15000,очень редкое,разговорная,/angular/,/angular/,This is a angular.,Это угловой.
1677,1,tune,мелодия,both,A2,5793,редкое,разговорная,/tune/,/tune/,This is a tune.,Это мелодия.
1678,1,stupid,глупо,both,A2,4725,редкое,разговорная,/stupid/,/stupid/,This is a stupid.,Это глупо.
1679,1,institute,институт,both,A2,1039,не редкое,разговорная,/institute/,/institute/,This is a institute.,Это институт.
1680,1,vital,жизненно,both,A2,4710,редкое,официальная,/vital/,/vital/,It is vital.,Это жизненно.
1681,1,writer,писатель,both,A2,2696,не редкое,разговорная,/writer/,/writer/,This is a writer.,Это писатель.
1682,1,source,источник,both,A2,418,не редкое,разговорная,/source/,/source/,This is a source.,Это источник.
1683,1,because,потому что,both,A2,235,не редкое,разговорная,/because/,/because/,This is because.,Это потому что.
1684,1,obedience,послушание,both,A2,15000,очень редкое,официальная,/obedience/,/obedience/,This is a obedience.,Это послушание.
1685,1,ruin,разорение,both,A2,15000,очень редкое,разговорная,/ruin/,/ruin/,This is a ruin.,Это разорение.
1686,1,eccentric,эксцентриковый,both,A2,15000,очень редкое,официальная,/eccentric/,/eccentric/,It is eccentric.,Это эксцентриковый.
1687,1,occupy,занимают,both,A2,15000,очень редкое,разговорная,/occupy/,/occupy/,It is occupy.,Это занимают.
1688,1,crystalline,кристаллический,both,A2,15000,очень редкое,официальная,/crystalline/,/crystalline/,This is a crystalline.,Это кристаллический.
1689,1,across,по,both,A2,1053,не редкое,разговорная,/across/,/across/,This is a across.,Это по.
1690,1,communion,причастие,both,A2,15000,очень редкое,официальная,/communion/,/communion/,This is a communion.,Это причастие.
1691,1,appendage,довесок,both,A2,15000,очень редкое,официальная,/appendage/,/appendage/,This is a appendage.,Это довесок.
1692,1,ventral,вентральная,both,A2,15000,очень редкое,официальная,/ventral/,/ventral/,It is ventral.,Это вентральная.
1693,1,oppose,против,both,A2,15000,очень редкое,разговорная,/oppose/,/oppose/,This is a oppose.,Это против.
1694,1,memorial,Мемориал,both,A2,3627,редкое,официальная,/memorial/,/memorial/,It is memorial.,Это Мемориал.
1695,1,cradle,колыбель,both,A2,9736,очень редкое,разговорная,/cradle/,/cradle/,This is a cradle.,Это колыбель.
1696,1,lightly,слегка,both,A2,15000,очень редкое,разговорная,/lightly/,/lightly/,Please do it lightly.,"Пожалуйста, сделай это слегка."
1697,1,cloth,ткань,both,A2,6211,редкое,разговорная,/cloth/,/cloth/,This is a cloth.,Это ткань.
1698,1,include,включают,both,A2,407,не редкое,разговорная,/include/,/include/,I include every day.,Я включают каждый день.
1699,1,symmetry,симметрия,both,A2,15000,очень редкое,разговорная,/symmetry/,/symmetry/,It is symmetry.,Это симметрия.
1700,1,triumph,Триумф,both,A2,9387,очень редкое,разговорная,/triumph/,/triumph/,This is a triumph.,Это Триумф.
1701,1,esteem,достоинства,both,A2,15000,очень редкое,разговорная,/esteem/,/esteem/,This is a esteem.,Это достоинства.
1702,1,riding,езда,both,A2,4459,редкое,разговорная,/riding/,/riding/,I riding every day.,Я езда каждый день.
1703,1,assume,предположим,both,A2,3325,редкое,разговорная,/assume/,/assume/,This is a assume.,Это предположим.
1704,1,subdue,усмирение,both,A2,15000,очень редкое,разговорная,/subdue/,/subdue/,This is a subdue.,Это усмирение.
1705,1,sorrow,печаль,both,A2,15000,очень редкое,разговорная,/sorrow/,/sorrow/,This is a sorrow.,Это печаль.
1706,1,propriety,приличия,both,A2,15000,очень редкое,официальная,/propriety/,/propriety/,It is propriety.,Это приличия.
1707,1,impure,нечистые,both,A2,15000,очень редкое,разговорная,/impure/,/impure/,This is a impure.,Это нечистые.
1708,1,very,очень,both,A2,174,не редкое,разговорная,/very/,/very/,It is very.,Это очень.
1709,1,sounding,звучание,both,A2,800,не редкое,разговорная,/sounding/,/sounding/,I sounding every day.,Я звучание каждый день.
1710,1,secular,светские,both,A2,15000,очень редкое,разговорная,/secular/,/secular/,This is a secular.,Это светские.
1711,1,adjust,отрегулировать,both,A2,6558,редкое,разговорная,/adjust/,/adjust/,This is a adjust.,Это отрегулировать.
1712,1,plan,план,both,A2,479,не редкое,разговорная,/plan/,/plan/,This is a plan.,Это план.
1713,1,scatter,скаттер,both,A2,15000,очень редкое,разговорная,/scatter/,/scatter/,This is a scatter.,Это скаттер.
1714,1,scent,аромат,both,A2,15000,очень редкое,разговорная,/scent/,/scent/,This is a scent.,Это аромат.
1715,1,tube,пробка,both,A2,4072,редкое,разговорная,/tube/,/tube/,This is a tube.,Это пробка.
1716,1,fanciful,причудливые,both,A2,15000,очень редкое,разговорная,/fanciful/,/fanciful/,It is fanciful.,Это причудливые.
1717,1,possible,возможно,both,A2,632,не редкое,разговорная,/possible/,/possible/,This is a possible.,Это возможно.
1718,1,suspend,приостановить,both,A2,15000,очень редкое,разговорная,/suspend/,/suspend/,This is a suspend.,Это приостановить.
1719,1,marked,отмечены,both,A2,3983,редкое,разговорная,/marked/,/marked/,I marked every day.,Я отмечены каждый день.
1720,1,stigma,клеймо,both,A2,15000,очень редкое,разговорная,/stigma/,/stigma/,This is a stigma.,Это клеймо.
1721,1,creature,существо,both,A2,9711,очень редкое,официальная,/creature/,/creature/,This is a creature.,Это существо.
1722,1,disperse,разогнать,both,A2,15000,очень редкое,разговорная,/disperse/,/disperse/,This is a disperse.,Это разогнать.
1723,1,twisted,витой,both,A2,8396,очень редкое,разговорная,/twisted/,/twisted/,I twisted every day.,Я витой каждый день.
1724,1,depth,глубина,both,A2,2478,не редкое,разговорная,/depth/,/depth/,This is a depth.,Это глубина.
1725,1,liable,ответственность,both,A2,5305,редкое,разговорная,/liable/,/liable/,It is liable.,Это ответственность.
1726,1,profane,профаны,both,A2,15000,очень редкое,разговорная,/profane/,/profane/,This is a profane.,Это профаны.
1727,1,tool,инструмент,both,A2,1243,не редкое,разговорная,/tool/,/tool/,This is a tool.,Это инструмент.
1728,1,fence,забор,both,A2,8075,очень редкое,официальная,/fence/,/fence/,This is a fence.,Это забор.
1729,1,fore,план,both,A2,15000,очень редкое,разговорная,/fore/,/fore/,This is a fore.,Это план.
1730,1,instance,экземпляр,both,A2,2940,не редкое,официальная,/instance/,/instance/,This is a instance.,Это экземпляр.
1731,1,cure,лечение,both,A2,6075,редкое,разговорная,/cure/,/cure/,This is a cure.,Это лечение.
1732,1,river,река,both,A2,1023,не редкое,разговорная,/river/,/river/,This is a river.,Это река.
1733,1,desolate,опустошенные,both,A2,15000,очень редкое,разговорная,/desolate/,/desolate/,This is a desolate.,Это опустошенные.
1734,1,contrast,контраст,both,A2,3947,редкое,разговорная,/contrast/,/contrast/,This is a contrast.,Это контраст.
1735,1,measuring,измерение,both,A2,5527,редкое,официальная,/measuring/,/measuring/,I measuring every day.,Я измерение каждый день.
1736,1,disclose,раскрывать,both,A2,9307,очень редкое,разговорная,/disclose/,/disclose/,This is a disclose.,Это раскрывать.
1737,1,heaven,небо,both,A2,3653,редкое,разговорная,/heaven/,/heaven/,This is a heaven.,Это небо.
1738,1,kindness,доброта,both,A2,15000,очень редкое,официальная,/kindness/,/kindness/,This is a kindness.,Это доброта.
1739,1,performance,производительности,both,A2,556,не редкое,официальная,/performance/,/performance/,This is a performance.,Это производительности.
1740,1,shed,сарай,both,A2,8145,очень редкое,разговорная,/shed/,/shed/,I shed every day.,Я сарай каждый день.
1741,1,march,марта,both,A2,491,не редкое,разговорная,/march/,/march/,This is a march.,Это марта.
1742,1,rare,редкая,both,A2,2660,не редкое,разговорная,/rare/,/rare/,This is a rare.,Это редкая.
1743,1,fragrant,ароматный,both,A2,15000,очень редкое,разговорная,/fragrant/,/fragrant/,This is a fragrant.,Это ароматный.
1744,1,parish,приход,both,A2,5756,редкое,разговорная,/parish/,/parish/,It is parish.,Это приход.
1745,1,cloud,облако,both,A2,5559,редкое,разговорная,/cloud/,/cloud/,This is a cloud.,Это облако.
1746,1,rendering,перевода,both,A2,9198,очень редкое,официальная,/rendering/,/rendering/,I rendering every day.,Я перевода каждый день.
1747,1,servile,холопское,both,A2,15000,очень редкое,разговорная,/servile/,/servile/,This is a servile.,Это холопское.
1748,1,malignant,злокачественные,both,A2,15000,очень редкое,официальная,/malignant/,/malignant/,This is a malignant.,Это злокачественные.
1749,1,transport,транспорт,both,A2,1735,не редкое,разговорная,/transport/,/transport/,This is a transport.,Это транспорт.
1750,1,romance,романтика,both,A2,3647,редкое,официальная,/romance/,/romance/,This is a romance.,Это романтика.
1751,1,origin,происхождения,both,A2,2497,не редкое,разговорная,/origin/,/origin/,This is a origin.,Это происхождения.
1752,1,self,самостоятельно,both,A2,694,не редкое,разговорная,/self/,/self/,This is a self.,Это самостоятельно.
1753,1,lady,леди,both,A2,2693,не редкое,разговорная,/lady/,/lady/,It is lady.,Это леди.
1754,1,twelve,двенадцать,both,A2,5608,редкое,разговорная,/twelve/,/twelve/,This is a twelve.,Это двенадцать.
1755,1,vagabond,бродяга,both,A2,15000,очень редкое,разговорная,/vagabond/,/vagabond/,This is a vagabond.,Это бродяга.
1756,1,lace,кружева,both,A2,7584,редкое,разговорная,/lace/,/lace/,This is a lace.,Это кружева.
1757,1,pick,выбрать,both,A2,2080,не редкое,разговорная,/pick/,/pick/,This is a pick.,Это выбрать.
1758,1,romantic,романтический,both,A2,5002,редкое,разговорная,/romantic/,/romantic/,It is romantic.,Это романтический.
1759,1,ocean,океан,both,A2,2473,не редкое,разговорная,/ocean/,/ocean/,This is a ocean.,Это океан.
1760,1,depress,дожмем,both,A2,15000,очень редкое,разговорная,/depress/,/depress/,This is a depress.,Это дожмем.
1761,1,penalty,штраф,both,A2,4755,редкое,разговорная,/penalty/,/penalty/,It is penalty.,Это штраф.
1762,1,eruption,извержение,both,A2,15000,очень редкое,официальная,/eruption/,/eruption/,This is a eruption.,Это извержение.
1763,1,survey,опрос,both,A2,1284,не редкое,разговорная,/survey/,/survey/,It is survey.,Это опрос.
1764,1,sonorous,звучное,both,A2,15000,очень редкое,официальная,/sonorous/,/sonorous/,It is sonorous.,Это звучное.
1765,1,perennial,многолетник,both,A2,15000,очень редкое,официальная,/perennial/,/perennial/,It is perennial.,Это многолетник.
1766,1,shore,берег,both,A2,5163,редкое,разговорная,/shore/,/shore/,This is a shore.,Это берег.
1767,1,journey,путешествие,both,A2,3747,редкое,разговорная,/journey/,/journey/,It is journey.,Это путешествие.
1768,1,casting,кастинг,both,A2,7167,редкое,разговорная,/casting/,/casting/,I casting every day.,Я кастинг каждый день.
1769,1,succeed,получится,both,A2,7466,редкое,разговорная,/succeed/,/succeed/,I succeed every day.,Я получится каждый день.
1770,1,improve,улучшить,both,A2,1321,не редкое,разговорная,/improve/,/improve/,This is a improve.,Это улучшить.
1771,1,analogous,аналогично,both,A2,15000,очень редкое,официальная,/analogous/,/analogous/,It is analogous.,Это аналогично.
1772,1,poisonous,ядовитые,both,A2,15000,очень редкое,официальная,/poisonous/,/poisonous/,It is poisonous.,Это ядовитые.
1773,1,steep,крутой,both,A2,15000,очень редкое,разговорная,/steep/,/steep/,This is a steep.,Это крутой.
1774,1,shooting,съемки,both,A2,4540,редкое,разговорная,/shooting/,/shooting/,I shooting every day.,Я съемки каждый день.
1775,1,tenant,арендатор,both,A2,8046,очень редкое,разговорная,/tenant/,/tenant/,This is a tenant.,Это арендатор.
1776,1,hostile,враждебные,both,A2,15000,очень редкое,разговорная,/hostile/,/hostile/,This is a hostile.,Это враждебные.
1777,1,speaker,спикер,both,A2,2559,не редкое,разговорная,/speaker/,/speaker/,This is a speaker.,Это спикер.
1778,1,venture,предприятие,both,A2,4466,редкое,официальная,/venture/,/venture/,This is a venture.,Это предприятие.
1779,1,tear,слеза,both,A2,9245,очень редкое,разговорная,/tear/,/tear/,This is a tear.,Это слеза.
1780,1,peace,мир,both,A2,1708,не редкое,разговорная,/peace/,/peace/,This is a peace.,Это мир.
1781,1,hang,повесить,both,A2,5649,редкое,разговорная,/hang/,/hang/,This is a hang.,Это повесить.
1782,1,advanced,дополнительно,both,A2,442,не редкое,разговорная,/advanced/,/advanced/,I advanced every day.,Я дополнительно каждый день.
1783,1,stake,кола,both,A2,9876,очень редкое,разговорная,/stake/,/stake/,This is a stake.,Это кола.
1784,1,suppress,подавить,both,A2,15000,очень редкое,разговорная,/suppress/,/suppress/,This is a suppress.,Это подавить.
1785,1,steady,устойчивый,both,A2,7092,редкое,разговорная,/steady/,/steady/,It is steady.,Это устойчивый.
1786,1,gate,ворота,both,A2,4026,редкое,разговорная,/gate/,/gate/,This is a gate.,Это ворота.
1787,1,page,страницы,both,A2,38,не редкое,разговорная,/page/,/page/,This is a page.,Это страницы.
1788,1,liquor,ликер,both,A2,15000,очень редкое,разговорная,/liquor/,/liquor/,This is a liquor.,Это ликер.
1789,1,varnish,лак,both,A2,15000,очень редкое,разговорная,/varnish/,/varnish/,It is varnish.,Это лак.
1790,1,bivalve,двустворчатые,both,A2,15000,очень редкое,разговорная,/bivalve/,/bivalve/,This is a bivalve.,Это двустворчатые.
1791,1,intellectual,интеллектуальной,both,A2,3705,редкое,официальная,/intellectual/,/intellectual/,It is intellectual.,Это интеллектуальной.
